"date","flight_number","scheduled_time","expected_delay"
"2025-07-21",MU2018,"14:15",0.0
"2025-07-21",MU2034,"13:10",16.395329257886047
"2025-07-21",MU2040,"12:00",0.0
"2025-07-21",MU2074,"15:50",0.0
"2025-07-21",MU268,"15:55",28.038923601299985
"2025-07-21",MU2922,"20:15",0.0
"2025-07-21",MU2990,"19:40",9.492968123429481
"2025-07-21",MU5012,"16:35",0.0
"2025-07-21",MU5022,"14:15",6.797352373900452
"2025-07-21",MU5034,"16:20",6.67114400730263
"2025-07-21",MU5042,"12:55",0.0
"2025-07-21",MU5072,"11:50",0.0
"2025-07-21",MU550,"11:35",16.844965320812566
"2025-07-21",MU560,"16:35",17.19793077672727
"2025-07-21",MU580,"12:15",1.1499452728530866
"2025-07-21",MU8604,"18:25",20.167779219648676
"2025-07-21",MU892,"15:40",26.261109609098185
"2025-07-21",MU8932,"18:55",81.77522929886254
"2025-07-21",MU8934,"11:10",0.0
"2025-07-21",MU8938,"13:05",7.687974250857885
"2025-07-21",MU8956,"10:25",0.0
"2025-07-21",MU8958,"13:00",0.0
"2025-07-21",MU8960,"12:00",0.0
"2025-07-21",MU8966,"18:40",0.0
"2025-07-21",NH5340,"17:40",6.0272052227233175
"2025-07-21",NH6896,"21:10",0.0
"2025-07-21",NH6898,"18:20",0.0
"2025-07-21",NH6942,"11:30",0.0
"2025-07-21",NH6954,"14:05",0.0
"2025-07-21",NH6956,"19:20",1.128408788779252
"2025-07-21",NH6960,"12:30",0.0
"2025-07-21",NH6966,"16:00",0.6782825423536666
"2025-07-21",NH6976,"15:45",2.028219600113287
"2025-07-21",NH6978,"18:30",5.62795064003412
"2025-07-21",NQ122,"13:35",0.0
"2025-07-21",NX821,"14:15",22.393382378319284
"2025-07-21",NZ4056,"15:45",21.044005186658232
"2025-07-21",NZ4925,"19:45",24.357928990883437
"2025-07-21",NZ4929,"12:00",2.3410973373071116
"2025-07-21",OM302,"14:20",4.093069811326849
"2025-07-21",OM6231,"18:40",0.0
"2025-07-21",OM6521,"19:10",0.0
"2025-07-21",OM6531,"20:05",0.0
"2025-07-21",OM6705,"15:05",0.0
"2025-07-21",OM6711,"18:40",0.0
"2025-07-21",OM6715,"10:35",23.01346901254861
"2025-07-21",OM6717,"18:50",18.2091934942578
"2025-07-21",OS8052,"19:30",0.0
"2025-07-21",OZ106,"15:45",0.0
"2025-07-21",OZ108,"18:30",35.47973410821277
"2025-07-21",OZ114,"14:05",5.286262763079314
